cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
HIV-TB,Oceania,1990,30-34 years,Female,0,0.1,16,7.6,24,11.5,40,19.1
HIV-TB,Oceania,1990,30-34 years,Both,1,0.3,73,17.3,58,13.6,131,30.9
HIV-TB,Oceania,1990,35-39 years,Male,1,0.6,54,30.1,34,19,88,49.1
HIV-TB,Oceania,1990,35-39 years,Female,0,0.1,12,7.1,24,13.5,36,20.6
HIV-TB,Oceania,1990,35-39 years,Both,1,0.4,66,18.7,58,16.3,124,35
HIV-TB,Oceania,1990,40-44 years,Male,1,0.6,41,28.3,27,18.7,68,47
HIV-TB,Oceania,1990,40-44 years,Female,0,0.1,8,5.4,19,13.5,26,19
HIV-TB,Oceania,1990,40-44 years,Both,1,0.4,48,17.1,46,16.2,94,33.3
HIV-TB,Oceania,1990,45-49 years,Male,1,0.6,27,22.8,27,22.3,54,45.1
HIV-TB,Oceania,1990,45-49 years,Female,0,0.2,7,5.9,18,16.2,25,22.1
HIV-TB,Oceania,1990,45-49 years,Both,1,0.4,34,14.6,45,19.4,79,34
HIV-TB,Oceania,1990,50-54 years,Male,1,0.5,18,19,14,14.4,32,33.4
HIV-TB,Oceania,1990,50-54 years,Female,0,0.1,4,4.7,10,11,14,15.7
HIV-TB,Oceania,1990,50-54 years,Both,1,0.3,23,12.1,24,12.8,46,24.9
HIV-TB,Oceania,1990,55-59 years,Male,0,0.4,9,11.9,14,18.3,23,30.2
HIV-TB,Oceania,1990,55-59 years,Female,0,0.1,2,2.7,10,13.4,11,16
HIV-TB,Oceania,1990,55-59 years,Both,0,0.2,11,7.4,23,15.9,34,23.3
HIV-TB,Oceania,1990,60-64 years,Male,0,0.2,2,4.5,5,9.1,7,13.6
HIV-TB,Oceania,1990,60-64 years,Female,0,0,1,1.1,4,7.2,4,8.4
HIV-TB,Oceania,1990,60-64 years,Both,0,0.1,3,2.8,9,8.1,12,11
HIV-TB,Oceania,1990,65-69 years,Male,0,0.1,1,1.6,5,12.9,5,14.5
HIV-TB,Oceania,1990,65-69 years,Female,0,0,0,0.1,4,9.4,4,9.5
HIV-TB,Oceania,1990,65-69 years,Both,0,0,1,0.8,8,11.1,9,11.9
HIV-TB,Oceania,1990,70-74 years,Male,0,0,0,0.1,1,5.5,1,5.6
HIV-TB,Oceania,1990,70-74 years,Female,0,0,0,0,1,4.1,1,4.1
HIV-TB,Oceania,1990,70-74 years,Both,0,0,0,0.1,2,4.7,2,4.8
HIV-TB,Oceania,1990,All ages,Male,8,0.2,452,13.7,228,6.9,680,20.5
